id,name,description,branded_description,key_skills,published_at,created_at,has_test,response_letter_required,alternate_url,work_format,working_hours,work_schedule_by_days,internship,salary.from,salary.to,salary.currency,salary.gross,salary_range.from,salary_range.to,salary_range.currency,salary_range.gross,salary_range.mode.id,salary_range.mode.name,address.city,experience.id,experience.name,employer.id,employer.name,employer.alternate_url,employer.accredited_it_employer,employer.trusted,employment.id,employment.name,salary,salary_range,address
120273585,Middle frontend разработчик,"ИТ B2C — самая крупная экосистема в Сбере. Нас более 8000 человек в 18 городах России. Мы занимаемся разработкой и развитием розничных решений, помогая сделать сервисы Банка доступнее, безопаснее и удобнее. Ждем именно тебя! Мы - Команда Сегментатор - наш продукт позволяет клиентам легко настраивать нужные правила фильтрации розничной клиентской базы, эффективно и быстро создавать и управлять сегментами, используя их в своих кампаниях. Задача команды - разработка и развитие лучшего на рынке продукта для сегментации базы розничных клиентов.Вам предстоит: разработка компонентов UI-kit для АС Сегментатора в рамках микросервисной архитектуры оценка, декомпозиция задач (уметь работать со сроками) разработка функциональности в соответствии с квартальным планированием команды активное взаимодействие с другими ролями с целью реализации задачи - системная аналитика, Back-End, QA помогать другим разработчикам осваивать новые инструменты и подходы - наставничество. Мы ожидаем: опыт от 3 лет в роли JS разработчика опыт работы с React и Typescript знание HTML, CSS, SCCS, SVG, BEM умение работать с Git, babel, webpack опыт работы с фреймворками Flux/Redux, React-router опыт работы с библиотеками lodash, moment опыт написания Unit-тестов (jest) опыт лидирования проекта в части FE (как единственный фронт на проекте или лид на проекте) знание JSON, API, GraphQL. Мы предлагаем: гибридный формат работы годовой бонус и ежегодный пересмотр расширенный ДМС с первого дня + стоматологию и льготное страхование для семьи корпоративный университет Сбера, внутреннюю образовательную платформу, участие в IT-конференциях офис на Кутузовской с зонами отдыха и спортзалом 90 дней удаленной работы из любого региона РФ льготную ипотеку в Сбере, корпоративную пенсионную программу, подписку СберПрайм+, скидки от партнеров и сервисов группы компаний.","ИТ B2C — самая крупная экосистема в Сбере. Нас более 8000 человек в 18 городах России. Мы занимаемся разработкой и развитием розничных решений, помогая сделать сервисы Банка доступнее, безопаснее и удобнее. Ждем именно тебя! Мы - Команда Сегментатор - наш продукт позволяет клиентам легко настраивать нужные правила фильтрации розничной клиентской базы, эффективно и быстро создавать и управлять сегментами, используя их в своих кампаниях. Задача команды - разработка и развитие лучшего на рынке продукта для сегментации базы розничных клиентов.Вам предстоит: разработка компонентов UI-kit для АС Сегментатора в рамках микросервисной архитектуры оценка, декомпозиция задач (уметь работать со сроками) разработка функциональности в соответствии с квартальным планированием команды активное взаимодействие с другими ролями с целью реализации задачи - системная аналитика, Back-End, QA помогать другим разработчикам осваивать новые инструменты и подходы - наставничество. Мы ожидаем: опыт от 3 лет в роли JS разработчика опыт работы с React и Typescript знание HTML, CSS, SCCS, SVG, BEM умение работать с Git, babel, webpack опыт работы с фреймворками Flux/Redux, React-router опыт работы с библиотеками lodash, moment опыт написания Unit-тестов (jest) опыт лидирования проекта в части FE (как единственный фронт на проекте или лид на проекте) знание JSON, API, GraphQL. Мы предлагаем: гибридный формат работы годовой бонус и ежегодный пересмотр расширенный ДМС с первого дня + стоматологию и льготное страхование для семьи корпоративный университет Сбера, внутреннюю образовательную платформу, участие в IT-конференциях офис на Кутузовской с зонами отдыха и спортзалом 90 дней удаленной работы из любого региона РФ льготную ипотеку в Сбере, корпоративную пенсионную программу, подписку СберПрайм+, скидки от партнеров и сервисов группы компаний. Сбер для IT цифровых людей внедрений в год,изменения каждые 30 сек объем хранимыхданных транзакцийв секунду доступк суперкомпьютеру ПАО Сбербанк представляет бренд Сбер",[],2025-05-06T11:48:01+0300,2025-05-06T11:48:01+0300,False,False,https://hh.ru/vacancy/120273585,[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,,between3And6,От 3 до 6 лет,3529,СБЕР,https://hh.ru/employer/3529,False,True,full,Полная занятость,,,
119340159,Full-Stack разработчик (React + Python / PHP) в офис г.Чебоксары,"RICHE — бренд уходовой косметики с честным составом и большой любовью к клиентам. Мы создаём эффективную косметику для кожи, тела и волос, контролируя качество на каждом этапе. У нас нет жёсткой иерархии — мы команда. Все говорят напрямую, фокусируются на потребностях клиента и вместе влияют на развитие компании. Сейчас мы ищем Full-Stack разработчика, который поможет развивать наш интернет-магазин и внутренние цифровые сервисы. Удаленный формат работы не рассматриваем. Что мы предлагаем: Оформление с 1-го рабочего дня и соблюдение гарантий ТК РФ; Своевременная достойная заработная плата; Комфортный и уютный офис; Приятные подарки от компании; Постоянное совершенствование знаний и навыков; Участие в корпоративных и командных мероприятиях; График работы 5/2, без перегрузов; Корпоративный психолог. ✅ Что для нас важно: Frontend: Хорошее знание JavaScript и TypeScript; Владение React, Next.js, Redux; Опыт создания переиспользуемых компонентов и проработка UI-архитектуры; Навыки адаптивной и кросс-браузерной вёрстки с использованием TailwindCSS / SCSS; Умение работать с формами, валидацией, хуками, управлением состоянием; Понимание принципов клиент-серверного взаимодействия, REST API. Backend: Опыт разработки на Python (FastAPI) или PHP (CMS); Умение строить и документировать REST API; Проектирование схем, контроллеров, роутов, реализация CRUD-операций; Работа с реляционными базами данных (PostgreSQL, MariaDB): создание таблиц, запросов, индексов, миграций; Базовые знания Docker, понимание очередей и асинхронных задач (Celery); Опыт интеграции внешних API: платёжные шлюзы, службы доставки, CRM, SMS и др. Если вы не знаете один или несколько пунктов из списка — это не критично.Мы понимаем, что охватить весь стек невозможно.Главное — желание развиваться, системное мышление и понимание архитектуры. В сопроводительном письме просто укажите, какие технологии вам пока незнакомы — это поможет нам лучше выстроить диалог. Какие этапы предстоит пройти: Свяжемся, чтобы выбрать удобное время для интервью; На интервью с HR поговорим о ваших целях и опыте; На интервью с будущим руководителем обсудим задачи и приоритеты, расскажем, как устроен рабочий процесс; Отправим оффер. Твой вклад важен.Добро пожаловать в RICHE!",,"[{'name': 'Владение графическими редакторами'}, {'name': 'Композиция и визуальная иерархия'}, {'name': 'Цветоведение и работа с цветом'}, {'name': 'Типографика'}, {'name': 'Брендинг и разработка фирменного стиля'}, {'name': 'Умение работать с клиентами'}, {'name': 'Понимание бизнес-задач'}, {'name': 'Креативность'}, {'name': 'Организация'}, {'name': 'Управление проектами'}, {'name': 'Работа с визуалом бренда'}, {'name': 'Анализ целевой аудитории'}, {'name': 'Управление стейкхолдерами'}, {'name': 'Визуальные коммуникации'}, {'name': 'Позиционирование бренда'}, {'name': 'Визуализация данных'}]",2025-05-07T22:12:31+0300,2025-05-07T22:12:31+0300,False,False,https://hh.ru/vacancy/119340159,"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,Чебоксары,between1And3,От 1 года до 3 лет,1948319,Рише,https://hh.ru/employer/1948319,False,True,full,Полная занятость,,,
120231088,React Native Developer (Junior/Middle),"Мы предлагаем: Участие в разработке финансовых продуктов и высоконагруженных систем Современный стек технологий и сложные архитектурные задачи Гибкий график и возможность удалённой работы Конкурентную заработную плату (обсуждается индивидуально) Профессиональный рост в сильной команде экспертов Что для нас важно: React, React Native; Знание React Navigation(Stack, Tab, Drawer) Опыт работы с Expo/React Native CLI Уверенные знания JavaScript (ES6+), TypeScript, HTML, CSS; Опыт работы с различными State Management: Redux (Redux Toolkit)- обязательно, MobX, Zustand; Знание и опыт использования инструментов тестирования: Jest, Cypress, Vitest, Playwright, React Testing Library; Понимание основ ООП, SOLID, DRY, KISS, YAGNI и др. Будет весомым преимуществом: Опыт работы в FinTech (платежи, банкинг, фин.сервисы) – сильное преимущество Опыт запуска проектов с нуля, включая выбор технологий и архитектуры. Базовые знания Swift/Kotlin Знание AsyncStorage / MMKV,Firebase,Push-уведомлений (FCM/Expo)",,"[{'name': 'React Native'}, {'name': 'TypeScript'}, {'name': 'Git'}, {'name': 'React'}, {'name': 'HTML'}, {'name': 'CSS3'}]",2025-05-05T13:59:40+0300,2025-05-05T13:59:40+0300,False,True,https://hh.ru/vacancy/120231088,"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,,between1And3,От 1 года до 3 лет,11978815,Пионер Пиксель,https://hh.ru/employer/11978815,False,True,full,Полная занятость,,,
119554363,Fullstack-разработчик (Node.js),"Мы - команда Пауэр Тех, специализирующаяся на создании высоконагруженных сервисов в сфере AdTech. В связи с расширением проектной деятельности, приглашаем опытного Fullstack-разработчика (Middle) для координации работы над несколькими ключевыми проектами компании. Обязанности: Принятие решений и разработка логики продуктов компании Эффективное и своевременное выполнение поставленных задач с использованием методологии Agile Проведение код-ревью Рефакторинг и улучшение существующего кода Интеграция наших продуктов с внешними сервисами Требования: Опыт работы от 3 лет в области Fullstack-разработки Опыт написания кода на одном из фронтенд фреймворков - React, Vue, Angular или Svelte. Высокая экспертность в JavaScript и Typescript. Опыт работы с одним из фреймворков node.js (в идеале Express/NestJS, либо Fastify) Опыт работы с любой реляционной базой данных (PostgreSQL/MySQL) Крайне желателен опыт в AdTech Будет плюсом: Знание английского языка на уровне от A2/B1 (важно при взаимодействии с иностранными партнерами) Опыт работы с Clickhouse и/или MongoDB Знание или желание использовать Typescript Опыт работы с высоконагруженными сервисами Опыт работы с AWS Знание CI/CD Опыт написания unit/end-to-end тестов Условия: Гибкое начало рабочего дня Работа в аккредитованной IT-компании Официальное трудоустройство, оплачиваемый отпуск и больничные Конкурентоспособная зарплата, соответствующая профессиональному уровню Комфортабельный офис в центре города Возможности для профессионального развития Дружный коллектив и комфортная рабочая атмосфера Обеды за счет компании Чай, кофе, печеньки для эффективной работы Присоединяйтесь к нам для участия в захватывающих проектах и развития в области AdTech!",,"[{'name': 'Node.js'}, {'name': 'Agile'}, {'name': 'React'}, {'name': 'JavaScript'}, {'name': 'TypeScript'}, {'name': 'PostgreSQL'}, {'name': 'MySQL'}, {'name': 'JS'}, {'name': 'Vue.js'}, {'name': 'MongoDB'}, {'name': 'Clickhouse'}, {'name': 'CI/CD'}]",2025-05-12T15:48:57+0300,2025-05-12T15:48:57+0300,False,False,https://hh.ru/vacancy/119554363,"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,Рязань,between3And6,От 3 до 6 лет,4326167,Пауэр Тех,https://hh.ru/employer/4326167,False,True,full,Полная занятость,,,
118911620,Tech Lead Backend Developer (Node.js),"О компании и команде: Linked Helper LLC (USA/UAE) Основана в 2016 году. Является одним из лидеров рынка автоматизации работы с LinkedIn. Самое безопасное на рынке решение благодаря уникальным технологиям имитации работы человека. Более 10 000 платящих компаний по всему миру. Около 60 сотрудников, из которых 23 разработчика и 6 QA. Высокомаржинальная прибыльная компания. Ключевые задачи: Разрабатывать внутренние сервисы на Node.js. Проектировать архитектуру сервисов и интеграций со сторонними платформами. Участвовать в код-ревью. Участвовать в принятии технических и архитектурных решений. Участвовать в планировании спринтов, оценке и декомпозиции задач. Основной стек: TypeScript (99% кода), JavaScript, React.js, RxJS, Node.js, PostgreSQL, AWS, Electron. Что для нас важно в кандидате: Опыт работы Backend-разработчиком от 6 лет, опыт техлидства. Хорошее знание TypeScript + JavaScript. Умение проектировать и реализовывать надежные и поддерживаемые решения. Опыт построения масштабируемых baсkend-сервисов. Понимание преимуществ разных систем хранения данных. Опыт написания высокопроизводительных SQL-запросов. Опыт работы с CI/CD, Docker, AWS. Умение работать в команде. Готовность брать ответственность за свою работу. Будет плюсом: Опыт работы в продукте. Знание React.js. Глубокое знание браузерного API, опыт работы с Chromium и Electron. Наши условия: Полностью удаленная работа из любой точки мира в международной компании. Работа на международном рынке: наши ключевые клиенты находятся в США, Европе, Латинской Америке. Оклад от 4000 до 6000 USD. Оплачиваемый отпуск 20 рабочих дней в году. Варианты трудоустройства обсуждаемы. Полностью русскоговорящая команда. Отправляя отклик, пожалуйста, убедись в том, что в резюме или в сопроводительном письме есть ссылка на GitHub, Telegram и LinkedIn (если есть). Спасибо! Вместе с нами ты сможешь решать интересные задачи, профессионально расти и развиваться.",,"[{'name': 'TypeScript'}, {'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'PostgreSQL'}, {'name': 'CI/CD'}, {'name': 'Docker'}, {'name': 'AWS'}]",2025-05-13T10:22:39+0300,2025-05-13T10:22:39+0300,False,False,https://hh.ru/vacancy/118911620,"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,4000.0,6000.0,USD,False,4000.0,6000.0,USD,False,MONTH,За месяц,,moreThan6,Более 6 лет,3229175,Linked Helper,https://hh.ru/employer/3229175,False,True,full,Полная занятость,,,
120336144,Frontend-разработчик React,"Мы пишем на React интерфейсы для сервисов, которыми ежедневно пользуются миллионы людей. Это мобильное приложение банка, Тинькофф Инвестиции, Тинькофф Путешествия, Тинькофф Город, обучающие курсы Тинькофф Журнала и многое другое. Также мы сами пишем инструменты: админки, конструкторы страниц и сайтов, микросервисы и бэкенды на node.js, полноценный UI-Kit и набор внутренних библиотек. Мы используем актуальный стек, проводим регулярные встречи внутреннего Frontend-комьюнити, поощряем участие каждого в развитии продуктов и инструментов и не стесняемся активно выступать и писать статьи. А еще вносим свой вклад в опенсорс-проекты. Ознакомиться с ними можно в нашем пространстве на GitHub.Обязанности: Разрабатывать клиентские и внутренние интерфейсы и сопутствующие инструменты Непрерывно обучаться, совершенствовать свои знания и навыки Ревьюить код сторонних разработчиков и коллег Анализировать новые технологии и внедрять, когда это принесет пользу проектам и команде Требования: Отлично знаете JavaScript, есть опыт коммерческой разработки от 4 лет Есть опыт работы с React от 2 лет Разбираетесь в актуальном стеке веб-разработки Опыт работы с TypeScript будет плюсом Навыки написания Unit-тестов будут плюсом Опыт работы с Node.js будет плюсом Мы предлагаем: Возможность работы в аккредитованной ИТ-компании Работу в любом из офисов: Академгородок или центр города.График работы — гибридный Платформу обучения и развития Тинькофф Апгрейд. Курсы, тренинги, вебинары и базы знаний. Поддержка менторов и наставников, помощь в поиске точек роста и карьерном развитии Заботу о здоровье. Оформим полис ДМС со стоматологией и страховку от несчастных случаев. Предложим льготное страхование вашим близким Компенсацию такси и затрат на спорт Компенсацию обедов. А если захотите перекусить, есть кухня с чаем, кофе и фруктами Достойную зарплату — обсудим ее на собеседовании","Мы пишем на React интерфейсы для сервисов, которыми ежедневно пользуются миллионы людей. Это мобильное приложение банка, Тинькофф Инвестиции, Тинькофф Путешествия, Тинькофф Город, обучающие курсы Тинькофф Журнала и многое другое. Также мы сами пишем инструменты: админки, конструкторы страниц и сайтов, микросервисы и бэкенды на node.js, полноценный UI-Kit и набор внутренних библиотек. Мы используем актуальный стек, проводим регулярные встречи внутреннего Frontend-комьюнити, поощряем участие каждого в развитии продуктов и инструментов и не стесняемся активно выступать и писать статьи. А еще вносим свой вклад в опенсорс-проекты. Ознакомиться с ними можно в нашем пространстве на GitHub.Обязанности: Разрабатывать клиентские и внутренние интерфейсы и сопутствующие инструменты Непрерывно обучаться, совершенствовать свои знания и навыки Ревьюить код сторонних разработчиков и коллег Анализировать новые технологии и внедрять, когда это принесет пользу проектам и команде Требования: Отлично знаете JavaScript, есть опыт коммерческой разработки от 4 лет Есть опыт работы с React от 2 лет Разбираетесь в актуальном стеке веб-разработки Опыт работы с TypeScript будет плюсом Навыки написания Unit-тестов будут плюсом Опыт работы с Node.js будет плюсом Мы предлагаем: Возможность работы в аккредитованной ИТ-компании Работу в любом из офисов: Академгородок или центр города.График работы — гибридный Платформу обучения и развития Тинькофф Апгрейд. Курсы, тренинги, вебинары и базы знаний. Поддержка менторов и наставников, помощь в поиске точек роста и карьерном развитии Заботу о здоровье. Оформим полис ДМС со стоматологией и страховку от несчастных случаев. Предложим льготное страхование вашим близким Компенсацию такси и затрат на спорт Компенсацию обедов. А если захотите перекусить, есть кухня с чаем, кофе и фруктами Достойную зарплату — обсудим ее на собеседовании Т-Банк это: Атмосфера профессионализма В Т-Банк создали атмосферу, в которой хочется работать. Тебя будут окружать опытные коллеги, у которых есть чему научиться Технологии будущего Т-Банк задает тренды. Мы внедряем самые современные технологии и постоянно движемся вперед Большие возможности Обучение и карьерный рост — в нашей ДНК. Мы поддержим тебя, если ты захочешь расти",[],2025-05-07T17:38:19+0300,2025-05-07T17:38:19+0300,False,False,https://hh.ru/vacancy/120336144,[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,,between3And6,От 3 до 6 лет,78638,Т-Банк,https://hh.ru/employer/78638,False,True,full,Полная занятость,,,
119157206,WEB-разработчик,"Ищем коллегу в команду web-разработки на проект: система администрирования бизнес-процессов для бюро кредитных историй. Мы хотим, чтобы любой процесс в бюро был автоматизирован и каждый сотрудник имел функциональный инструмент для своей работы на сайте. Вам предстоит разрабатывать клиентскую часть веб- и десктоп- приложений с использованием фреймворка React.js и серверную часть системы на Python. Мы сработаемся, если вы готовы взять на себя ответственность за результат, имеете опыт ошибок и успехов, умеете аргументированно отстаивать свою идею, выслушивать и воспринимать идеи других. Обязанности: Разработка клиентской части веб- и десктоп- приложений с использованием фреймворка React.js Разработка серверной части системы на Python Требования: Умение качественно программировать на одном из языков программирования: Python, Go, C/C++, Java Опыт коммерческой разработки на фреймворке React.is либо другом фронтенд-фреймворке JavaScript/TypeScript Способность к быстрому изучению новых технологий и применению полученных знаний Комфортный уровень владения Linux как среды разработки Стек: JavaScript+React.js, HTML5, CSS, Python Будет плюсом: Bash, Go, знание процессов деплоймента Условия: Гибкий график с возможностью частично удаленной работы ДМС со стоматологией Официальная оплата на уровне лидеров отрасли или выше, в случае активной работы с отличными результатами (указанная зарплата это начальный ориентир для данной позиции) Оснащение необходимым для работы оборудованием Комфортную адаптацию и команду единомышленников Возможность соблюдать work-life balance",,"[{'name': 'JavaScript'}, {'name': 'React.js'}, {'name': 'HTML5'}, {'name': 'CSS'}, {'name': 'Python'}, {'name': 'Bash'}, {'name': 'Go'}]",2025-05-04T10:49:29+0300,2025-05-04T10:49:29+0300,False,False,https://hh.ru/vacancy/119157206,[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,100000.0,,RUR,True,100000.0,,RUR,True,MONTH,За месяц,Москва,between1And3,От 1 года до 3 лет,3555320,Прогматик Лаб,https://hh.ru/employer/3555320,False,True,full,Полная занятость,,,
119821928,Middle Full-Stack Developer (Overchat AI),"Мы — Pandaverse OÜ, компания, специализирующаяся на разработке программного обеспечения в сферах AI & ML, Blockchain и SaaS. Мы применяем передовые технологии для упрощения сложных задач и создания продуктов, которые отвечают требованиям бизнеса и пользователей. Наша миссия — разрабатывать интуитивно понятные и высокоэффективные инструменты, помогающие пользователям экономить время и решать задачи максимально эффективно. В рамках нашей экосистемы мы развиваем новый продукт Overchat AI - сервис который предлагаетплатформу для взаимодействия со всеми популярными AI чатботами.Мы ищем специалиста, который возьмёт на себя процесс разработки с нуля и сможет обеспечить приэтом высокий уровень качества реализации Задачи, которые вас ждут: Проектирование и реализация серверной логики на основе NestJS, TypeOrm, PostgreSQL и клиентских интерфейсов с React, Redux, Next JS и TypeScript; Реализацией бизнес-логики и алгоритмов приложения; Интеграцией с внешними сервисами и API, такими как почтовые сервисы, платежные протоколы и прочее; Оптимизацией производительности и масштабируемости серверной инфраструктуры; Обеспечением безопасности приложения, включая защиту от уязвимостей и атак; Написанием модульных тестов для проверки функциональности и устранения ошибок; Техническое документирование приложения для удобства сопровождения и дальнейшей разработки; Участие в планировании и обсуждении новых функциональных требований и архитектурных решений; Интеграция клиентской и серверной частей; Проведение code review, написание юнит-тестов для поддержания высокого качества кода; Тесное взаимодействие с командой для оперативного принятия решений. Идеальный кандидат обладает: Опыт работы FullStack разработчиком не менее 3 лет, включая опыт с Next.js и Nest.js; Знание и уверенное владение TypeScript; Проектирование архитектуры и новых частей системы; Опыт в создании адаптивных и кроссбраузерных интерфейсов; Опыт использования инструментов сборки и автоматизации (Webpack); Опыт создания микросервисных приложений и контейнеров Docker; Опыт интеграции со сторонними сервисами; Отличные коммуникативные навыки, умение работать в команде; Внимание к деталям. Будет плюсом: Опыт работы с GitHub Actions; Опыт разработки приложений для взаимодействия между пользователями (мессенджеры, социальные сети, платформы для обмена сообщениями). Мы предлагаем: Работу в международной растущей компании; Возможность получать выплаты в рублях, валюте или USDT; Индивидуальную программу роста; Оплату курсов, семинаров, специализированной литературы; 28 календарных дней оплачиваемого отпуска, оплата больничных 100%; Гибкое начало рабочего дня. Важно: мы не следуем производственному календарю РФ. Вместо этого вы получите 7 дополнительных праздничных дней в году, которые можно использовать в любое время по предварительному согласованию с руководителем.",,"[{'name': 'Nest'}, {'name': 'TypeORM'}, {'name': 'PostgreSQL'}, {'name': 'React'}, {'name': 'Redux'}, {'name': 'Next'}, {'name': 'TypeScript'}, {'name': 'API'}, {'name': 'Docker'}, {'name': 'Git'}]",2025-05-13T13:39:00+0300,2025-05-13T13:39:00+0300,False,False,https://hh.ru/vacancy/119821928,"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,,between1And3,От 1 года до 3 лет,11297511,Pandaverse OÜ,https://hh.ru/employer/11297511,False,True,full,Полная занятость,,,
120349438,Middle/Middle+ React Native Developer,"Обязанности: Разработка мобильного приложения на React Native.Интеграция с backend через API (REST/GraphQL).Оптимизация производительности и отзывчивости интерфейса.Настройка push-уведомлений, WebSockets для обновлений в реальном времени.Реализация анимаций и плавных переходов.Интеграция с картографическими сервисами (при необходимости).Работа с системой авторизации (OAuth, JWT).Настройка CI/CD для автоматической сборки и деплоя приложений Требования: Фреймворк: React Native.State Management: Redux, MobX, Recoil или Context API.Работа с API: Axios, Fetch, GraphQL (Apollo Client).Оптимизация производительности: Hermes (для Android), Fast Refresh.Работа с картами: Google Maps API, Yandex Maps API.Push-уведомления: Firebase Cloud Messaging (FCM), Apple Push Notification Service (APNs).Аутентификация: JWT, OAuth2, Firebase Auth.CI/CD: Fastlane, GitHub Actions, Bitrise, AppCenter.Тестирование: Jest, Detox, React Testing Library. Опыт работы с нативными модулями (Java/Kotlin для Android, Swift/Objective-C для iOS).Понимание принципов доступности (Accessibility) и внедрение ARIA-атрибутов.Опыт работы с WebSockets (real-time обновления).Знание GraphQL и опыт работы с Apollo Client.Опыт работы с Firebase (auth, database, analytics). Условия: Мы предлагаем:Конкурентоспособную заработную плату.Возможность удаленной работы.Команду профессионалов и дружелюбную атмосферу.Возможности для профессионального роста и обучения.Участие в интересных и разнообразных проектах.",,"[{'name': 'Git'}, {'name': 'Gitlab'}, {'name': 'REST API'}, {'name': 'GraphQL'}, {'name': 'React Native'}, {'name': 'Redux'}, {'name': 'MongoDB'}, {'name': 'iOS'}, {'name': 'Xcode'}, {'name': 'GitHub'}, {'name': 'Objective-C'}, {'name': 'CI/CD'}]",2025-05-09T00:57:20+0300,2025-05-09T00:57:20+0300,False,False,https://hh.ru/vacancy/120349438,"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_7', 'name': '7 часов'}, {'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,,between3And6,От 3 до 6 лет,11857615,CODEXPLORE,https://hh.ru/employer/11857615,False,True,full,Полная занятость,,,
116148531,Frontend разработчик React (Middle),"Привет! Мы – команда SPOTParking. Занимаемся разработкой приложения для мониторинга парковочных пространств. Наше приложение уже работает в Томске и Московской области. Сейчас мы активно развиваем продукт и привлекаем новых партнеров, поэтому ищем нового коллегу – Frontend-разработчика с опытом от 2 лет.Наша основная задача сейчас – улучшить продукт посредством написания новой архитектуры, используя технологию PWA.Что мы ожидаем от тебя: опыт разработки веб-приложений с использованием React от 2 лет; значительный опыт работы и интеграции с REST API; уверенное владение HTML (HTML5), CSS, кроссбраузерной и адаптивной версткой; опыт работы с препроцессорами CSS (SCSS/SASS, Less); опыт работы с Redux, Redux Toolkit, RTK Query, React Router, axios и Next.js; знание и умение продуктивно применять ООП, SOLID, GRASP; знание и владение инструментами анализа, организации и форматирования кода: ESLint, Prettier; уверенное владение системой контроля версий git; уверенное владение TypeScript. Условия работы в компании: оформление по ТК РФ, 100% оплачиваемый отпуск и больничный; официальная заработная плата два раза в месяц; оплата учебных курсов и участия в конференциях. А еще мы предлагаем: Офисный формат работы с возможностью брать удаленные дни по согласованию. Гибкое начало дня – приходи в офис, когда удобно. Главное успевать на планерку к 10:00. Уютный офис в центре города с дизайнерским интерьером в стиле лофт. Квартальное премирование, привязанное к эффективности работы. Ежеквартальный пересмотр заработной платы. 5 Sick Days в году – оплачиваемые дни, когда можно болеть дома без справки. Присоединяйся к нашей команде! :)",,"[{'name': 'React'}, {'name': 'REST API'}, {'name': 'Redux'}, {'name': 'ESLint'}, {'name': 'TypeScript'}, {'name': 'Prettier'}, {'name': 'Redux Toolkit'}]",2025-05-05T07:36:16+0300,2025-05-05T07:36:16+0300,False,False,https://hh.ru/vacancy/116148531,"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,100000.0,,RUR,False,100000.0,,RUR,False,MONTH,За месяц,Томск,between1And3,От 1 года до 3 лет,5560707,Спутник,https://hh.ru/employer/5560707,True,True,full,Полная занятость,,,
